Peer,vendor,KPI,value
International BI Giants,MicroStrategy,Advanced Analytics,4.663846519
International BI Giants,Oracle Analytics Cloud,Advanced Analytics,5.627027709
International BI Giants,Qlik Sense,Advanced Analytics,4.989508745
International BI Giants,QlikView,Advanced Analytics,4.524313903
International BI Giants,SAP Analytics Cloud,Advanced Analytics,6.481205673
International BI Giants,SAP BO BI,Advanced Analytics,1.37709116
International BI Giants,SAS Platform,Advanced Analytics,9.877524132
International BI Giants,SAS Visual Analytics,Advanced Analytics,10
International BI Giants,Tableau,Advanced Analytics,5.018726741
International BI Giants,Peer Group Average,Advanced Analytics,4.917620524
International BI Giants,IBM Cog. Analytics,Functionality,4.876493293
International BI Giants,IBM Plan. Analytics,Functionality,6.30416223
International BI Giants,Infor d/EPM,Functionality,4.084957074
International BI Giants,Microsoft Excel,Functionality,1.363244742
International BI Giants,Microsoft Power BI,Functionality,5.897724739
International BI Giants,MicroStrategy,Functionality,6.755220128
International BI Giants,Oracle Analytics Cloud,Functionality,6.082586698
International BI Giants,Qlik Sense,Functionality,6.163218868
International BI Giants,QlikView,Functionality,5.260901654
International BI Giants,SAP Analytics Cloud,Functionality,5.633180457
International BI Giants,SAP BO BI,Functionality,2.852923689
International BI Giants,SAS Platform,Functionality,5.846045241
International BI Giants,SAS Visual Analytics,Functionality,5.895657486
International BI Giants,Tableau,Functionality,5.882182874
International BI Giants,Peer Group Average,Functionality,5.207035655
International BI Giants,IBM Cog. Analytics,Self-Service,5.331041777
International BI Giants,IBM Plan. Analytics,Self-Service,6.63338301
International BI Giants,Infor d/EPM,Self-Service,3.581967213
International BI Giants,Microsoft Excel,Self-Service,1.597480016
International BI Giants,Microsoft Power BI,Self-Service,5.149590164
International BI Giants,MicroStrategy,Self-Service,7.024590164
International BI Giants,Oracle Analytics Cloud,Self-Service,6.002561475
International BI Giants,Qlik Sense,Self-Service,5.518442623
International BI Giants,QlikView,Self-Service,3.115346632
International BI Giants,SAP Analytics Cloud,Self-Service,7.372514824
International BI Giants,SAP BO BI,Self-Service,6.054063481
International BI Giants,SAS Platform,Self-Service,1.645491803
International BI Giants,SAS Visual Analytics,Self-Service,5.131147541
International BI Giants,Tableau,Self-Service,5.563476935
International BI Giants,Peer Group Average,Self-Service,4.980078404
International BI Giants,IBM Cog. Analytics,Ease of Use,1.630756758
International BI Giants,IBM Plan. Analytics,Ease of Use,4.601530611
International BI Giants,Infor d/EPM,Ease of Use,3.91791264
International BI Giants,Microsoft Excel,Ease of Use,4.87676115
International BI Giants,Microsoft Power BI,Ease of Use,5.538303044
International BI Giants,MicroStrategy,Ease of Use,4.022222539
International BI Giants,Oracle Analytics Cloud,Ease of Use,2.797940443
International BI Giants,Qlik Sense,Ease of Use,5.872213014
International BI Giants,QlikView,Ease of Use,5.535901843
International BI Giants,SAP Analytics Cloud,Ease of Use,2.999306332
International BI Giants,SAP BO BI,Ease of Use,3.479501782
International BI Giants,SAS Platform,Ease of Use,1.272398473
International BI Giants,SAS Visual Analytics,Ease of Use,4.82758484
International BI Giants,Tableau,Ease of Use,6.32077136
International BI Giants,Peer Group Average,Ease of Use,4.120936059
International BI Giants,IBM Cog. Analytics,Flexibility,2.512008747
International BI Giants,IBM Plan. Analytics,Flexibility,9.665585408
International BI Giants,Infor d/EPM,Flexibility,4.641525457
International BI Giants,Microsoft Excel,Flexibility,5.491042551
International BI Giants,Microsoft Power BI,Flexibility,4.352797499
International BI Giants,MicroStrategy,Flexibility,3.897457814
International BI Giants,Oracle Analytics Cloud,Flexibility,2.315186808
International BI Giants,Qlik Sense,Flexibility,5.693151525
International BI Giants,QlikView,Flexibility,6.71586824
International BI Giants,SAP Analytics Cloud,Flexibility,1.065965273
International BI Giants,SAP BO BI,Flexibility,1
International BI Giants,SAS Platform,Flexibility,4.053698458
International BI Giants,SAS Visual Analytics,Flexibility,3.790949679
International BI Giants,Tableau,Flexibility,5.035188969
International BI Giants,Peer Group Average,Flexibility,4.302173316
International BI Giants,IBM Cog. Analytics,Query Performance,2.956610475
International BI Giants,IBM Plan. Analytics,Query Performance,7.780257549
International BI Giants,Infor d/EPM,Query Performance,6.298655889
International BI Giants,Microsoft Excel,Query Performance,2.181976715
International BI Giants,Microsoft Power BI,Query Performance,5.308073022
International BI Giants,MicroStrategy,Query Performance,4.915872909
International BI Giants,Oracle Analytics Cloud,Query Performance,3.196441492
International BI Giants,Qlik Sense,Query Performance,7.282357391
International BI Giants,QlikView,Query Performance,7.701241272
International BI Giants,SAP Analytics Cloud,Query Performance,5.442280819
International BI Giants,SAP BO BI,Query Performance,3.066434902
International BI Giants,SAS Platform,Query Performance,1.423018267
International BI Giants,SAS Visual Analytics,Query Performance,6.879639422
International BI Giants,Tableau,Query Performance,4.545509873
International BI Giants,Peer Group Average,Query Performance,4.927026428
International BI Giants,IBM Cog. Analytics,Performance Satisfaction,3.173632539
International BI Giants,IBM Plan. Analytics,Performance Satisfaction,9.823913043
International BI Giants,Infor d/EPM,Performance Satisfaction,5.125465839
International BI Giants,Microsoft Excel,Performance Satisfaction,2.776715774
International BI Giants,Microsoft Power BI,Performance Satisfaction,7.633929048
International BI Giants,MicroStrategy,Performance Satisfaction,8.030288227
International BI Giants,Oracle Analytics Cloud,Performance Satisfaction,4.208695652
International BI Giants,Qlik Sense,Performance Satisfaction,7.805255614
International BI Giants,QlikView,Performance Satisfaction,9.02173913
International BI Giants,SAP Analytics Cloud,Performance Satisfaction,7.277882798
International BI Giants,SAP BO BI,Performance Satisfaction,4.487712665
International BI Giants,SAS Platform,Performance Satisfaction,7.203478261
International BI Giants,SAS Visual Analytics,Performance Satisfaction,9.70931677
International BI Giants,Tableau,Performance Satisfaction,6.042236025
International BI Giants,Peer Group Average,Performance Satisfaction,6.594304385
International BI Giants,IBM Cog. Analytics,Sales Experience,3.540472042
International BI Giants,IBM Plan. Analytics,Sales Experience,6.023511575
International BI Giants,Infor d/EPM,Sales Experience,3.396279785
International BI Giants,Microsoft Excel,Sales Experience,3.171881975
International BI Giants,Microsoft Power BI,Sales Experience,4.480071647
International BI Giants,MicroStrategy,Sales Experience,6.216249298
International BI Giants,Oracle Analytics Cloud,Sales Experience,3.50625693
International BI Giants,Qlik Sense,Sales Experience,5.946222081
International BI Giants,QlikView,Sales Experience,3.936618882
International BI Giants,SAP Analytics Cloud,Sales Experience,3.985268494
International BI Giants,SAP BO BI,Sales Experience,1
International BI Giants,SAS Platform,Sales Experience,3.828281511
International BI Giants,SAS Visual Analytics,Sales Experience,6.350388088
International BI Giants,Tableau,Sales Experience,5.396138687
International BI Giants,Peer Group Average,Sales Experience,4.341260071
International BI Giants,IBM Cog. Analytics,Customer Experience,3.276278704
International BI Giants,IBM Plan. Analytics,Customer Experience,7.640909172
International BI Giants,Infor d/EPM,Customer Experience,4.519294349
International BI Giants,Microsoft Excel,Customer Experience,3.392950535
International BI Giants,Microsoft Power BI,Customer Experience,5.380603451
International BI Giants,MicroStrategy,Customer Experience,5.609166199
International BI Giants,Oracle Analytics Cloud,Customer Experience,3.758896689
International BI Giants,Qlik Sense,Customer Experience,6.269281274
International BI Giants,QlikView,Customer Experience,5.996002153
International BI Giants,SAP Analytics Cloud,Customer Experience,4.672280668
International BI Giants,SAP BO BI,Customer Experience,3.402268396
International BI Giants,SAS Platform,Customer Experience,3.132587869
International BI Giants,SAS Visual Analytics,Customer Experience,5.84228937
International BI Giants,Tableau,Customer Experience,5.462243917
International BI Giants,Peer Group Average,Customer Experience,4.882503767
International BI Giants,IBM Cog. Analytics,Cloud BI,2.497987226
International BI Giants,IBM Plan. Analytics,Cloud BI,3.742247769
International BI Giants,Infor d/EPM,Cloud BI,3.06156406
International BI Giants,Microsoft Excel,Cloud BI,2.917176606
International BI Giants,Microsoft Power BI,Cloud BI,8.677204659
International BI Giants,MicroStrategy,Cloud BI,3.06156406
International BI Giants,Oracle Analytics Cloud,Cloud BI,5.713394343
International BI Giants,Qlik Sense,Cloud BI,4.46547421
International BI Giants,QlikView,Cloud BI,1.828679109
International BI Giants,SAP Analytics Cloud,Cloud BI,9.487025171
International BI Giants,SAP BO BI,Cloud BI,1.840195419
International BI Giants,SAS Platform,Cloud BI,1
International BI Giants,SAS Visual Analytics,Cloud BI,3.560732113
International BI Giants,Tableau,Cloud BI,6.137832295
International BI Giants,Peer Group Average,Cloud BI,4.142219789
International BI Giants,IBM Cog. Analytics,Data Preparation,3.051954252
International BI Giants,IBM Plan. Analytics,Data Preparation,8.970205892
International BI Giants,Infor d/EPM,Data Preparation,5.10776798
International BI Giants,Microsoft Excel,Data Preparation,5.045803735
International BI Giants,Microsoft Power BI,Data Preparation,4.973880951
International BI Giants,MicroStrategy,Data Preparation,3.858155714
International BI Giants,Oracle Analytics Cloud,Data Preparation,4.053407631
International BI Giants,Qlik Sense,Data Preparation,5.029667213
International BI Giants,QlikView,Data Preparation,4.385100645
International BI Giants,SAP Analytics Cloud,Data Preparation,3.592280764
International BI Giants,SAP BO BI,Data Preparation,1
International BI Giants,SAS Platform,Data Preparation,9.910965126
International BI Giants,SAS Visual Analytics,Data Preparation,5.10776798
International BI Giants,Tableau,Data Preparation,4.584674473
International BI Giants,Peer Group Average,Data Preparation,4.905116597
International BI Giants,IBM Cog. Analytics,Visual Analysis,5.565586015
International BI Giants,IBM Plan. Analytics,Visual Analysis,4.691546251
International BI Giants,Infor d/EPM,Visual Analysis,3.444305382
International BI Giants,Microsoft Excel,Visual Analysis,3.753183215
